year,problem,path,bytes,sha256,git_blob_sha1,source,verification,license
2023,F,problems/CPMCM/2023/F/强对流降水临近预报.docx,26664,be20e64c44735f4374bdfaccc1c30c0f131eb60b9fae00b59147beac0bc92bfd,7992329bef69bba340f17db6b3e44f30a3a06b02,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2023/F/%E5%BC%BA%E5%AF%B9%E6%B5%81%E9%99%8D%E6%B0%B4%E4%B8%B4%E8%BF%91%E9%A2%84%E6%8A%A5.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2023,annual,problems/CPMCM/2023/README.md,1668,1c71436a56d2d93cf1ef15045e216e7d57f0b0d3a8b337b493296560da8870a7,27877c308d8588bad012b5d3ec9ac85f2237962b,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2023/README.md,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2023,annual,problems/CPMCM/2023/common/相关题目补充说明.txt,3410,1aed03992af21fb67c405afad47c053de27967b1f30285f6a2af66aebd935384,6451b3420da5fd3a7c1cb3ebeb564e35681c712c,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2023/common/%E7%9B%B8%E5%85%B3%E9%A2%98%E7%9B%AE%E8%A1%A5%E5%85%85%E8%AF%B4%E6%98%8E.txt,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2023,annual,problems/CPMCM/2023/common/附表1-检索表格-流水号vs时间(1).xlsx,31184,cac1b1865a28d55509a4af00ee506b9b01ca1804681252d4a087cbe574bd66fb,ee22fe4268f7ee2ac926d73d3ddf8d570b1566df,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2023/common/%E9%99%84%E8%A1%A81-%E6%A3%80%E7%B4%A2%E8%A1%A8%E6%A0%BC-%E6%B5%81%E6%B0%B4%E5%8F%B7vs%E6%97%B6%E9%97%B4%281%29.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,A,problems/CPMCM/2024/A/A题.zip,51693530,80bab1de2d2ccb3d6931f392d914ff95965cfbe6983497cc20053e82dcd21643,8c2f7c571be60afdeca531e6aa056bd8afac079e,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/A/A%E9%A2%98.zip,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,A,problems/CPMCM/2024/A/附件4-噪声和延迟作用下的采集数据.xlsx,218331,c0f5691a6b7ff8dcdbeda84b8a0bd8adc5bebd9e44003751bdc482f7d27b092e,403fccaf06a7c5a17ac03f7b5f1239a653b233fc,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/A/%E9%99%84%E4%BB%B64-%E5%99%AA%E5%A3%B0%E5%92%8C%E5%BB%B6%E8%BF%9F%E4%BD%9C%E7%94%A8%E4%B8%8B%E7%9A%84%E9%87%87%E9%9B%86%E6%95%B0%E6%8D%AE.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,A,problems/CPMCM/2024/A/附件5-问题一答案表.xlsx,58427,f86ca846d4c9db930778556a97d322f5a23e72e67ebcf93720d6434a5a81b177,4999d074714273e4b6e0ea905cb2dece0ad5084d,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/A/%E9%99%84%E4%BB%B65-%E9%97%AE%E9%A2%98%E4%B8%80%E7%AD%94%E6%A1%88%E8%A1%A8.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,A,problems/CPMCM/2024/A/风电场有功功率优化调度.docx,46902,a44681be36366d70de1840b6bbd04fac658bb928154a998a4348e10509c5ac2c,fc840b55e875b081a7067c95a7f3365cbb7c25b7,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/A/%E9%A3%8E%E7%94%B5%E5%9C%BA%E6%9C%89%E5%8A%9F%E5%8A%9F%E7%8E%87%E4%BC%98%E5%8C%96%E8%B0%83%E5%BA%A6.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,B,problems/CPMCM/2024/B/B题.zip,3009554,974b9957fae3a98ee1723cf6329cd767b7209a766659a64776177d908a3a941c,505b194c5a68998b56acaa9c3c2d2e12328eba07,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/B/B%E9%A2%98.zip,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,B,problems/CPMCM/2024/B/WLAN组网中网络吞吐量建模.docx,218659,c9bf05ec66d1fd7c7d59712a5efd00d23b37a90d6a30a16cd8a203cdd6aea594,265b7a38f9c6cb96f58c2b24882a88cb68f736cf,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/B/WLAN%E7%BB%84%E7%BD%91%E4%B8%AD%E7%BD%91%E7%BB%9C%E5%90%9E%E5%90%90%E9%87%8F%E5%BB%BA%E6%A8%A1.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/6.C题的更正说明.txt,525,9e433edb1a74e03be4e3218ac1241f82d2cb9f874f76bebe79c036d55300715c,0f6f7f8f5dcacd47c59b888f6fa3258705ee1ea0,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/6.C%E9%A2%98%E7%9A%84%E6%9B%B4%E6%AD%A3%E8%AF%B4%E6%98%8E.txt,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/数据驱动下磁性元件的磁芯损耗建模.docx,743935,3268b0b7a1a3ccc5e72cc1490f7389063a7df35e35d307228e952504054e1ec8,c7525635380f0a20b07a55279e3654ee4e07ce20,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/%E6%95%B0%E6%8D%AE%E9%A9%B1%E5%8A%A8%E4%B8%8B%E7%A3%81%E6%80%A7%E5%85%83%E4%BB%B6%E7%9A%84%E7%A3%81%E8%8A%AF%E6%8D%9F%E8%80%97%E5%BB%BA%E6%A8%A1.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/附件一（训练集）sheet12.xlsx,68294898,b0d9e53ef553bbd59665318e50255eec77f2a345e73a272e604c40bcf51bb3e2,0b8d8998b0e585ff2d5da07216abe11c33ac8e0b,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/%E9%99%84%E4%BB%B6%E4%B8%80%EF%BC%88%E8%AE%AD%E7%BB%83%E9%9B%86%EF%BC%89sheet12.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/附件一（训练集）sheet34.xlsx,63564277,3ab6664958045678b13ae54fefcf813713b11d967144d1c4b99559a60e2214e7,0b8eac18585cfa2e469ad30618bc8a74f874ba29,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/%E9%99%84%E4%BB%B6%E4%B8%80%EF%BC%88%E8%AE%AD%E7%BB%83%E9%9B%86%EF%BC%89sheet34.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/附件三（测试集）.xlsx,4341620,8c403b8d7717e42567ec7c6dec204feff87023b83d45b87ec0c983c53a2d929a,946baef57d1616f82a31c2afc89c4074565b7ad1,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/%E9%99%84%E4%BB%B6%E4%B8%89%EF%BC%88%E6%B5%8B%E8%AF%95%E9%9B%86%EF%BC%89.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/附件二（测试集）.xlsx,890928,b46a4bf69331a41d4cf6190c97906914619c76335bef43ef37ba148cd99fc66c,bf6f89785c9c0f886b05bf489fc1c32e594eb1cb,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/%E9%99%84%E4%BB%B6%E4%BA%8C%EF%BC%88%E6%B5%8B%E8%AF%95%E9%9B%86%EF%BC%89.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,C,problems/CPMCM/2024/C/附件四（Excel表）.xlsx,14973,d8fdffdf63839f7b40d5dd87be6923af04ad1d52180072a47c5b4df70832c1c8,06482a39664963d69b3dadc552e1e47088e8ce9c,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/C/%E9%99%84%E4%BB%B6%E5%9B%9B%EF%BC%88Excel%E8%A1%A8%EF%BC%89.xlsx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,D,problems/CPMCM/2024/D/3.重要通知D题附带数据下载说明.docx,113966,78e8173190df4c81497d0c6780bb77e36fd129a5c3498d31625921123e7148ea,dd631e7894422a49a21ef95c193d2cd232f07ced,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/D/3.%E9%87%8D%E8%A6%81%E9%80%9A%E7%9F%A5D%E9%A2%98%E9%99%84%E5%B8%A6%E6%95%B0%E6%8D%AE%E4%B8%8B%E8%BD%BD%E8%AF%B4%E6%98%8E.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,D,problems/CPMCM/2024/D/大数据驱动的地理综合问题.docx,135131,1eec438427ccd4777615e094a8ec7871ebdbe2cad2f438453d92402c89f90299,6d7a976156e6a106f10b02fab478dd90a6db49ca,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/D/%E5%A4%A7%E6%95%B0%E6%8D%AE%E9%A9%B1%E5%8A%A8%E7%9A%84%E5%9C%B0%E7%90%86%E7%BB%BC%E5%90%88%E9%97%AE%E9%A2%98.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,E,problems/CPMCM/2024/E/4.【提示】2024年中国研究生数学建模竞赛E题数据解压密码与赛题解压密码相同.txt,101,2687a27da2d5b28f96c68e0f1652ba170e4e904cdd254543ee7317dd5450ed2b,dbfed40399467659cd391ef4da89341d83306da8,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/E/4.%E3%80%90%E6%8F%90%E7%A4%BA%E3%80%912024%E5%B9%B4%E4%B8%AD%E5%9B%BD%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%BB%BA%E6%A8%A1%E7%AB%9E%E8%B5%9BE%E9%A2%98%E6%95%B0%E6%8D%AE%E8%A7%A3%E5%8E%8B%E5%AF%86%E7%A0%81%E4%B8%8E%E8%B5%9B%E9%A2%98%E8%A7%A3%E5%8E%8B%E5%AF%86%E7%A0%81%E7%9B%B8%E5%90%8C.txt,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,E,problems/CPMCM/2024/E/数据说明.docx,13024,f830fc5108d010e2fa3e0a6966da37f1aa1e055357ab64c712951edb9e3193ff,cb78288f986c2e37c9b0524a5af9d7fc5cf83837,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/E/%E6%95%B0%E6%8D%AE%E8%AF%B4%E6%98%8E.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,E,problems/CPMCM/2024/E/高速公路应急车道启用建模.docx,109541,72caaae4fe63995fddbe8dbe5a8986596430035612c9d53facd04fe98f323f7b,9c23b4c665e6816f917595b40659890d15805a0a,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/E/%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E5%BA%94%E6%80%A5%E8%BD%A6%E9%81%93%E5%90%AF%E7%94%A8%E5%BB%BA%E6%A8%A1.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,F,problems/CPMCM/2024/F/F题.zip,55050902,07199a7da659fc71ed6c25edac4c373feb4e246efd1da299e2d92d8dc7b04bac,9bede79235e2d2c2ffa2373e4b74e39eef7bccb3,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/F/F%E9%A2%98.zip,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,F,problems/CPMCM/2024/F/X射线脉冲星光子到达时间建模.docx,1674135,8f873158436401148e694b772f08a47d5f0fb785505193fda2f5ca89921b4ab4,fa5e7c574e7b91f2b08ec6050f4f0c51d6ae5e3a,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/F/X%E5%B0%84%E7%BA%BF%E8%84%89%E5%86%B2%E6%98%9F%E5%85%89%E5%AD%90%E5%88%B0%E8%BE%BE%E6%97%B6%E9%97%B4%E5%BB%BA%E6%A8%A1.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,F,problems/CPMCM/2024/F/“华为杯”第二十一届中国研究生数学建模竞赛F题附录.docx,1324924,9b25dc5ab3541c80b5cdb42ef6934882d87e5628d7577b27479aba31849f1311,ec112fbaccb5dbbdc4e9ea74055cc819e776a2c4,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/F/%E2%80%9C%E5%8D%8E%E4%B8%BA%E6%9D%AF%E2%80%9D%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%B1%8A%E4%B8%AD%E5%9B%BD%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%BB%BA%E6%A8%A1%E7%AB%9E%E8%B5%9BF%E9%A2%98%E9%99%84%E5%BD%95.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2024,annual,problems/CPMCM/2024/README.md,725,523930b6b4756ae7897a4d320e4f8f53c5c51f73a2c980e8798755d7378f07da,883a82ab3134a66b4c413e5acc003c149207263d,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2024/README.md,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/A题：通用神经网络处理器下的核内调度问题.docx,592649,dc4670c67f3a06721cfa466663fa87925a0aa67cb89e2528920790299ee0b395,a1808c377d2014078b0138768df746e959a9d50e,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/A%E9%A2%98%EF%BC%9A%E9%80%9A%E7%94%A8%E7%A5%9E%E7%BB%8F%E7%BD%91%E7%BB%9C%E5%A4%84%E7%90%86%E5%99%A8%E4%B8%8B%E7%9A%84%E6%A0%B8%E5%86%85%E8%B0%83%E5%BA%A6%E9%97%AE%E9%A2%98.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/A题：通用神经网络处理器下的核内调度问题.pdf,2543319,8b839fe4ee1d9ddc63802aa45b2310fbb343424b475899d9f3c5214825f5acea,ea6e4408621c5aa7e8fab3b4f6540f445c8580b9,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/A%E9%A2%98%EF%BC%9A%E9%80%9A%E7%94%A8%E7%A5%9E%E7%BB%8F%E7%BD%91%E7%BB%9C%E5%A4%84%E7%90%86%E5%99%A8%E4%B8%8B%E7%9A%84%E6%A0%B8%E5%86%85%E8%B0%83%E5%BA%A6%E9%97%AE%E9%A2%98.pdf,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/README.md,1923,955329196c3b4fcbf29c444193f44fe2940f42eedb1d053bf2b6218e6d2a01e7,10f7115b028652339899592642d34fff8b824c80,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/README.md,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/README.md,1331,dfa7de60f3d13b4f7cb762c1f68c73de0fc5699b9f3887909f4b3632cabdbea6,889c854e75d70f54f17421ff14a3c40eeb44a354,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/README.md,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Conv_Case0_Edges.csv,35058,f8259ca22698173ff39c922f622bffa13b44a56aa96dae26b1075cb031e6af98,9e3c28dc0db9a854822660e077f22bb24b6565bf,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Conv_Case0_Edges.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Conv_Case0_Nodes.csv,69454,57aa0cb8ee1471f6ac331bfd4134d09820334d2e6b80e005f386e3556e0dab4b,e0a5a82541c3bd3d930267e26ea118e152b9f041,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Conv_Case0_Nodes.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Conv_Case1_Edges.csv,973059,c88005d479d6e1bb145dc3096e0071d5884a5cbe244ea4f6c7023addccba5c48,5fb18d5351e6d9b1fd1221426c7781bef1c296cf,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Conv_Case1_Edges.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Conv_Case1_Nodes.csv,1090986,503ee9519c995524fb3c18889b27259d75f447f2b169b1f580c5de5d8d468a9d,8a9bbbd0fba43fc2ce5bef19461d67b187dd7930,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Conv_Case1_Nodes.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/FlashAttention_Case0_Edges.csv,23205,05063eed8b5121d44b7059c4aa39278551fe9b7f17f108c9fc54c0f901358afb,f5e25322a137f7716c4bbf998fc6a912d22e5484,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/FlashAttention_Case0_Edges.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/FlashAttention_Case0_Nodes.csv,45819,c6dd652b674f22c064dcfc0760b3eaedf62c118aa42b7932785e09ddb7fd23ef,91d4f1be3a936fcbb7e8201beccba5fee13cd12e,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/FlashAttention_Case0_Nodes.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/FlashAttention_Case1_Edges.csv,107819,be41bdfdeeb8a96588bc28fd7b3590c6f7d1be8de62314b303b6b7539a48643c,5a21e614a52776e29ed290cacc4956d782dab22c,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/FlashAttention_Case1_Edges.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/FlashAttention_Case1_Nodes.csv,196117,a3efe1ec4853dbed8b2e444d5b16d734becea412c2ac6c82f5585d98486ff720,62bde9004e9bd7375a2d47e4f649d07ce7b68cd1,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/FlashAttention_Case1_Nodes.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Matmul_Case0_Edges.csv,66720,a9995881418f649f110e2d46735de8a7d2f903b5d8b2f29e89ebea007e93a0ac,93d97895a3de938a13be23db3f62bd30a1962633,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Matmul_Case0_Edges.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Matmul_Case0_Nodes.csv,118133,c82d80cde82f9e4ecb2b7a00814183b85334e4cab082f1fe70e6d30f7e0890ac,399b962902f126ff5c1969b33d06ba0df1a00072,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Matmul_Case0_Nodes.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Matmul_Case1_Edges.csv,614338,d2dda990ce4b72a8b2f7a98cd93faefc6d6ed11281ed3b93e07b45d2f3665eb8,b24a3648e4585843efa03a5711998213b2c5241b,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Matmul_Case1_Edges.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/csv/Matmul_Case1_Nodes.csv,946995,7d4e37b09297caf397aadd62b93328d9aa8420671c4e7a14bd3f2bb73e0ff0ad,4386990c89c49117a231c9873420767bca83b49e,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/csv/Matmul_Case1_Nodes.csv,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/json/Conv_Case0.json,296083,1d0481dc625c9ef1e4eca2d42d07e38d377974ea165675cf77061d72a74c8bcb,d522e7cac5ebf3c5b57a6f9928668134e84db5bf,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/json/Conv_Case0.json,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/json/Conv_Case1.json,4910755,51469e8490073398d23ccddc6f8ca2872bf8e58baf6d7da9a9303947c39f1b30,72a3fb2d90e7b99ab98581b7e70ce3fc58e0b8de,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/json/Conv_Case1.json,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/json/FlashAttention_Case0.json,197179,647ccb2ddb9794c92ac7cc11e0ccd4d3a4f3dfcf4aa2162df7a96888dce53e5c,d8af7a0ee6bba3c86b2d2dd96afa9c33a4cb02f5,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/json/FlashAttention_Case0.json,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/json/FlashAttention_Case1.json,824307,5f9b09859097d6a842afbd3d01bf6b143be4d08233b6f6710d05148886d7b2e9,530d494d84ee91bbb64058f134e9a89a4d958a0f,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/json/FlashAttention_Case1.json,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/json/Matmul_Case0.json,498680,e8f33c7ef2ad64732a7ee5d0051949db9eeaea391dc806596b0e22fe09dc927a,d3b368fbc75d11edeaaacd0d08a51cd45d6c29c4,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/json/Matmul_Case0.json,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,A,problems/CPMCM/2025/A/data/json/Matmul_Case1.json,3910360,4e2f07cde37447945b2a94526760d036f662595cd7aaa23602b2bb978a1136e5,6b6641d8f51efabb22cd619979678f4cd9824cdf,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/A/data/json/Matmul_Case1.json,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,B,problems/CPMCM/2025/B/B题：无线通信系统链路速率建模.docx,308887,e7a2484a1a415dd0b2b7862aade0c4044980b617c19c0477bd022c21a03e7606,005da85702afa92c7365b95c965468031cad2783,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/B/B%E9%A2%98%EF%BC%9A%E6%97%A0%E7%BA%BF%E9%80%9A%E4%BF%A1%E7%B3%BB%E7%BB%9F%E9%93%BE%E8%B7%AF%E9%80%9F%E7%8E%87%E5%BB%BA%E6%A8%A1.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,B,problems/CPMCM/2025/B/B题：无线通信系统链路速率建模.pdf,1441250,f88af2a0cdcf655c0d8323a14e98aa8e11c94697dab2cd6de658ce6d1e310271,d368a018a2d1dd4749ed2995642ce55987345348,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/B/B%E9%A2%98%EF%BC%9A%E6%97%A0%E7%BA%BF%E9%80%9A%E4%BF%A1%E7%B3%BB%E7%BB%9F%E9%93%BE%E8%B7%AF%E9%80%9F%E7%8E%87%E5%BB%BA%E6%A8%A1.pdf,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,C,problems/CPMCM/2025/C/C题：围岩裂隙精准识别与三维模型重构.docx,3404002,73abf9eab5ea39a9fdec86c0d61e215366fe85835e2b7359e48ed83f526f998d,e83527a3a4ca3a4c27359337facecb97e1e14329,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/C/C%E9%A2%98%EF%BC%9A%E5%9B%B4%E5%B2%A9%E8%A3%82%E9%9A%99%E7%B2%BE%E5%87%86%E8%AF%86%E5%88%AB%E4%B8%8E%E4%B8%89%E7%BB%B4%E6%A8%A1%E5%9E%8B%E9%87%8D%E6%9E%84.docx,downloaded and hashed; bytes verified,UNSPECIFIED; link only
2025,C,problems/CPMCM/2025/C/C题：围岩裂隙精准识别与三维模型重构.pdf,2011196,82f4318342c0dd3f954df9afa661fbc47915f39262f1378ddc7cf9bce11ac5bf,7a56584f56d49b43d92ec793a6644f4be16512ed,https://github.com/LiZufan001/MathModelingStudy/blob/d975122ef88dffd2dc53173b83b624feb16691fe/problems/CPMCM/2025/C/C%E9%A2%98%EF%BC%9A%E5%9B%B4%E5%B2%A9%E8%A3%82%E9%9A%99%E7%B2%BE%E5%87%86%E8%AF%86%E5%88%AB%E4%B8%8E%E4%B8%89%E7%BB%B4%E6%A8%A1%E5%9E%8B%E9%87%8D%E6%9E%84.pdf,downloaded and hashed; bytes verified,UNSPECIFIED; link only
